"V1","V2","V3"
-0.122380952380952,-0.721904761904762,-0.424285714285714
-0.0500000000000001,-1.364,-0.6396
-0.0490909090909092,-0.575454545454545,-0.503636363636364
-0.767142857142857,-1.15952380952381,-0.56952380952381
-0.486470588235294,-1.33,-0.537647058823529
0.0475999999999999,-1.114,-0.5336
0.0611999999999999,-1.2408,-0.708
0.0595999999999999,-1.1568,-0.5716
-0.0104000000000001,-1.1228,-0.5612
-0.0772000000000001,-1.2368,-0.4896
-0.423809523809524,-0.848571428571429,-0.532380952380952
-0.293636363636364,-1.27909090909091,-0.653181818181818
