PaaHheliquest,Paa.pre.Hheliquest,Paa.post.Hheliquest,Hnetcharge,Seqnetcharge,Hydro,Paa.pre.Hhydro,Paa.post.Hhydro,HydrMom,Paa.pre.Hhydrmom,Paa.post.Hhydrmom
0.0,0.0,0.0,0.0,2.0,1.29778,0.2222222222222222,0.1111111111111111,0.50584,0.2777777777777778,0.05555555555555555
0.0,0.0,0.0,0.0,1.0,1.06444,0.21052631578947367,0.15789473684210525,0.47823999999999994,0.5263157894736842,-0.15789473684210525
0.5263157894736842,0.21052631578947367,0.2631578947368421,0.0,2.0,1.0,0.21052631578947367,0.15789473684210525,0.56387,0.21052631578947367,0.15789473684210525
0.8947368421052632,0.05263157894736842,0.05263157894736842,2.0,2.0,0.9333299999999999,0.3157894736842105,0.05263157894736842,0.5596800000000001,0.10526315789473684,0.2631578947368421
1.0,0.0,0.0,1.0,1.0,1.18,0.15789473684210525,0.21052631578947367,0.49472,0.0,0.3684210526315789
0.47368421052631576,0.21052631578947367,0.3157894736842105,0.0,1.0,1.21444,0.2631578947368421,0.10526315789473684,0.37359000000000003,0.3157894736842105,0.05263157894736842
0.0,0.0,0.0,0.0,2.0,1.1144399999999999,0.3157894736842105,0.05263157894736842,0.27221999999999996,0.5263157894736842,-0.15789473684210525
0.7,0.3,0.0,0.0,1.0,1.11111,0.1,0.3,0.21541999999999997,0.2,0.2
0.0,0.0,0.0,0.0,2.0,0.84444,0.5,-0.1,0.36812,0.55,-0.15
0.75,0.05,0.2,2.0,2.0,1.18333,0.25,0.15,0.62371,0.05,0.35
1.0,0.0,0.0,2.0,2.0,1.19889,0.2,0.2,0.54319,0.45,-0.05
0.9,0.1,0.0,1.0,2.0,1.09667,0.35,0.05,0.39679000000000003,0.0,0.4
1.0,0.0,0.0,2.0,2.0,1.07444,0.15,0.25,0.40843,0.0,0.4
0.75,0.25,0.0,0.0,2.0,1.17222,0.3,0.1,0.5375300000000001,0.1,0.3
0.5,0.35,0.15,0.0,2.0,1.18,0.25,0.15,0.3964,0.1,0.3
0.65,0.35,0.0,0.0,2.0,1.21333,0.2,0.2,0.54085,0.05,0.35
0.5,0.15,0.35,1.0,2.0,0.93778,0.2,0.2,0.35173000000000004,0.05,0.35
0.45,0.0,0.55,2.0,2.0,1.07111,0.25,0.15,0.59819,0.0,0.4
0.45,0.2,0.35,0.0,2.0,1.01111,0.2,0.2,0.29591999999999996,0.2,0.2
0.6190476190476191,0.14285714285714285,0.23809523809523808,0.0,2.0,1.13667,0.19047619047619047,0.23809523809523808,0.40909,0.5238095238095238,-0.09523809523809523
1.0,0.0,0.0,1.0,1.0,0.73556,0.09523809523809523,0.3333333333333333,0.27826999999999996,0.19047619047619047,0.23809523809523808
0.0,0.0,0.0,0.0,2.0,1.2833299999999999,0.23809523809523808,0.19047619047619047,0.41448999999999997,0.047619047619047616,0.38095238095238093
0.42857142857142855,0.47619047619047616,0.09523809523809523,0.0,2.0,1.34556,0.19047619047619047,0.23809523809523808,0.48178999999999994,0.0,0.42857142857142855
0.7142857142857143,0.09523809523809523,0.19047619047619047,1.0,2.0,0.8966700000000001,0.19047619047619047,0.23809523809523808,0.40071999999999997,0.3333333333333333,0.09523809523809523
0.8571428571428571,0.14285714285714285,0.0,0.0,2.0,0.8633299999999999,0.2857142857142857,0.14285714285714285,0.34786,0.47619047619047616,-0.047619047619047616
0.8571428571428571,0.0,0.14285714285714285,1.0,1.0,0.94778,0.2857142857142857,0.14285714285714285,0.5657300000000001,0.2857142857142857,0.14285714285714285
0.42857142857142855,0.0,0.5714285714285714,1.0,1.0,1.06778,0.2857142857142857,0.14285714285714285,0.60801,0.0,0.42857142857142855
1.0,0.0,0.0,2.0,2.0,0.9422200000000001,0.2857142857142857,0.14285714285714285,0.56353,0.14285714285714285,0.2857142857142857
0.5238095238095238,0.38095238095238093,0.09523809523809523,0.0,2.0,1.01778,0.23809523809523808,0.19047619047619047,0.35291999999999996,0.2857142857142857,0.14285714285714285
0.7142857142857143,0.19047619047619047,0.09523809523809523,0.0,2.0,0.90889,0.19047619047619047,0.23809523809523808,0.44508000000000003,0.2857142857142857,0.14285714285714285
0.6818181818181818,0.13636363636363635,0.18181818181818182,0.0,1.0,0.9522200000000001,0.3181818181818182,0.13636363636363635,0.49661000000000005,0.22727272727272727,0.22727272727272727
0.45454545454545453,0.5454545454545454,0.0,0.0,2.0,1.12111,0.18181818181818182,0.2727272727272727,0.43321000000000004,0.0,0.45454545454545453
0.5909090909090909,0.3181818181818182,0.09090909090909091,0.0,2.0,0.90556,0.22727272727272727,0.22727272727272727,0.53227,0.0,0.45454545454545453
0.45454545454545453,0.3181818181818182,0.22727272727272727,0.0,2.0,1.1455600000000001,0.4090909090909091,0.045454545454545456,0.45116999999999996,0.36363636363636365,0.09090909090909091
0.4090909090909091,0.3181818181818182,0.2727272727272727,0.0,2.0,1.0588899999999999,0.3181818181818182,0.13636363636363635,0.55391,0.0,0.45454545454545453
0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,2.0,0.9933299999999999,0.22727272727272727,0.22727272727272727,0.34904,0.18181818181818182,0.2727272727272727
0.5454545454545454,0.09090909090909091,0.36363636363636365,3.0,4.0,1.1777799999999998,0.36363636363636365,0.09090909090909091,0.59659,0.045454545454545456,0.4090909090909091
0.0,0.0,0.0,0.0,2.0,1.23111,0.13636363636363635,0.3181818181818182,0.55867,0.0,0.45454545454545453
0.6818181818181818,0.22727272727272727,0.09090909090909091,0.0,2.0,0.84,0.18181818181818182,0.2727272727272727,0.36028000000000004,0.45454545454545453,0.0
0.5454545454545454,0.0,0.45454545454545453,1.0,1.0,0.93111,0.5454545454545454,-0.09090909090909091,0.49733999999999995,0.0,0.45454545454545453
0.7727272727272727,0.22727272727272727,0.0,0.0,2.0,1.0133299999999998,0.18181818181818182,0.2727272727272727,0.46113000000000004,0.0,0.45454545454545453
