PaaHheliquest,Paa.pre.Hheliquest,Paa.post.Hheliquest,Hnetcharge,Seqnetcharge,Hydro,Paa.pre.Hhydro,Paa.post.Hhydro,HydrMom,Paa.pre.Hhydrmom,Paa.post.Hhydrmom
0.9333333333333333,0.0,0.06666666666666667,4.0,5.0,0.9822200000000001,0.6666666666666666,-0.06666666666666667,0.69485,0.0,0.6
0.9354838709677419,0.0,0.06451612903225806,4.0,5.0,0.9822200000000001,0.6774193548387096,-0.06451612903225806,0.69485,0.03225806451612903,0.5806451612903226
1.0,0.0,0.0,2.0,2.0,0.66,0.125,0.5,0.73459,0.59375,0.03125
1.0,0.0,0.0,1.0,1.0,0.84667,0.2631578947368421,0.10526315789473684,0.6744,0.05263157894736842,0.3157894736842105
1.0,0.0,0.0,2.0,2.0,0.8966700000000001,0.46153846153846156,0.07692307692307693,0.7250800000000001,0.19230769230769232,0.34615384615384615
1.0,0.0,0.0,1.0,1.0,1.20222,0.0,0.3684210526315789,0.6167699999999999,0.0,0.3684210526315789
0.9523809523809523,0.0,0.047619047619047616,1.0,1.0,1.07444,0.38095238095238093,0.047619047619047616,0.70867,0.047619047619047616,0.38095238095238093
0.0,0.0,0.0,0.0,4.0,1.78889,0.25,0.25,0.45566,0.5416666666666666,-0.041666666666666664
1.0,0.0,0.0,2.0,2.0,0.8966700000000001,0.5217391304347826,-0.043478260869565216,0.7250800000000001,0.21739130434782608,0.2608695652173913
0.9545454545454546,0.0,0.045454545454545456,3.0,3.0,0.65222,0.5909090909090909,-0.13636363636363635,0.74487,0.5454545454545454,-0.09090909090909091
0.8148148148148148,0.0,0.18518518518518517,2.0,2.0,0.81111,0.18518518518518517,0.37037037037037035,0.7017899999999999,0.4444444444444444,0.1111111111111111
0.8148148148148148,0.18518518518518517,0.0,3.0,3.0,0.74778,0.0,0.5555555555555556,0.74161,0.4444444444444444,0.1111111111111111
0.8518518518518519,0.0,0.14814814814814814,2.0,3.0,0.74333,0.0,0.5555555555555556,0.74487,0.4444444444444444,0.1111111111111111
0.8518518518518519,0.0,0.14814814814814814,2.0,3.0,0.74333,0.0,0.5555555555555556,0.74451,0.4444444444444444,0.1111111111111111
0.8,0.2,0.0,1.0,1.0,1.0288899999999999,0.0,0.4,0.7440100000000001,0.55,-0.15
0.9,0.0,0.1,1.0,2.0,1.06111,0.0,0.4,0.7661100000000001,0.55,-0.15
0.7,0.2,0.1,1.0,2.0,1.11778,0.0,0.4,0.7661100000000001,0.55,-0.15
0.8,0.2,0.0,2.0,2.0,0.90222,0.4,0.0,0.7440100000000001,0.55,-0.15
0.8,0.2,0.0,-3.0,-3.0,1.11778,0.0,0.4,0.70258,0.4,0.0
0.9,0.0,0.1,1.0,0.0,1.11333,0.0,0.4,0.61724,0.4,0.0
0.7,0.2,0.1,1.0,0.0,1.11778,0.0,0.4,0.62327,0.4,0.0
0.9,0.0,0.1,1.0,1.0,1.11778,0.0,0.4,0.74443,0.55,-0.15
0.9,0.0,0.1,1.0,2.0,1.11778,0.0,0.4,0.7661100000000001,0.55,-0.15
0.7,0.2,0.1,1.0,2.0,1.11778,0.0,0.4,0.7661100000000001,0.55,-0.15
0.9,0.0,0.1,1.0,1.0,1.10667,0.0,0.4,0.74443,0.55,-0.15
0.7,0.2,0.1,0.0,1.0,1.11778,0.0,0.4,0.76625,0.55,-0.15
0.7,0.2,0.1,1.0,1.0,1.11778,0.0,0.4,0.73342,0.55,-0.15
0.9,0.0,0.1,1.0,2.0,1.11333,0.0,0.4,0.7661100000000001,0.55,-0.15
0.7,0.2,0.1,1.0,2.0,1.11778,0.0,0.4,0.7552300000000001,0.55,-0.15
0.9512195121951219,0.04878048780487805,0.0,2.0,3.0,0.9822200000000001,0.6097560975609756,0.0975609756097561,0.683,0.6097560975609756,0.0975609756097561
0.9512195121951219,0.04878048780487805,0.0,2.0,3.0,0.94444,0.7073170731707317,0.0,0.59809,0.2926829268292683,0.4146341463414634
0.6046511627906976,0.6046511627906976,0.7906976744186046,0.0,2.0,1.01444,0.5813953488372093,0.13953488372093023,0.6437,0.6744186046511628,0.046511627906976744
0.7674418604651163,0.3488372093023256,0.7674418604651163,0.0,3.0,0.80889,0.6976744186046512,0.023255813953488372,0.59809,0.27906976744186046,0.4418604651162791
0.7857142857142857,0.3333333333333333,0.7857142857142857,0.0,3.0,0.80889,0.6904761904761905,0.023809523809523808,0.59809,0.2619047619047619,0.4523809523809524
0.9512195121951219,0.04878048780487805,0.0,2.0,3.0,0.9822200000000001,0.6097560975609756,0.0975609756097561,0.683,0.6097560975609756,0.0975609756097561
0.6046511627906976,0.6046511627906976,0.7906976744186046,0.0,2.0,1.01444,0.5813953488372093,0.13953488372093023,0.6437,0.6744186046511628,0.046511627906976744
1.0,0.0,0.0,1.0,1.0,0.68667,0.14285714285714285,0.0,0.7702399999999999,0.35714285714285715,-0.21428571428571427
1.0,0.0,0.0,1.0,1.0,0.67556,0.14285714285714285,0.0,0.7237899999999999,0.07142857142857142,0.07142857142857142
1.0,0.0,0.0,1.0,1.0,1.18444,0.0,0.0,0.66618,0.0,0.0
0.9166666666666666,0.0,0.08333333333333333,1.0,1.0,1.1144399999999999,0.0,0.5,0.72407,0.4583333333333333,0.041666666666666664
0.8846153846153846,0.0,0.11538461538461539,2.0,4.0,1.1255600000000001,0.038461538461538464,0.5,0.4714,0.038461538461538464,0.5
1.0,0.0,0.0,5.0,5.0,1.09111,0.0,0.52,0.73126,0.04,0.48
0.875,0.08333333333333333,0.0,1.0,2.0,0.8233299999999999,0.5,0.0,0.79695,0.125,0.375
1.0,0.0,0.0,2.0,2.0,0.7366699999999999,0.041666666666666664,0.4583333333333333,0.58497,0.0,0.5
0.8571428571428571,0.0,0.14285714285714285,2.0,2.0,0.98444,0.47619047619047616,-0.047619047619047616,0.70139,0.0,0.42857142857142855
0.8846153846153846,0.0,0.11538461538461539,2.0,4.0,1.1255600000000001,0.038461538461538464,0.5,0.4714,0.038461538461538464,0.5
0.76,0.0,0.24,2.0,4.0,0.81889,0.48,0.04,0.67723,0.12,0.4
0.7916666666666666,0.16666666666666666,0.041666666666666664,4.0,4.0,1.11222,0.4583333333333333,0.041666666666666664,0.64205,0.16666666666666666,0.3333333333333333
1.0,0.0,0.0,1.0,1.0,1.07556,0.0,0.0,0.66915,0.25,-0.25
1.0,0.0,0.0,1.0,1.0,0.98444,0.0,0.07692307692307693,0.7306600000000001,0.3076923076923077,-0.23076923076923078
1.0,0.0,0.0,1.0,1.0,0.9733299999999999,0.0,0.07692307692307693,0.7306600000000001,0.3076923076923077,-0.23076923076923078
1.0,0.0,0.0,1.0,1.0,1.04667,0.0,0.07692307692307693,0.74383,0.3076923076923077,-0.23076923076923078
0.7142857142857143,0.2857142857142857,0.0,1.0,1.0,1.2788899999999999,0.0,0.14285714285714285,0.69477,0.35714285714285715,-0.21428571428571427
0.76,0.0,0.24,2.0,4.0,0.80889,0.48,0.04,0.67723,0.12,0.4
0.76,0.0,0.24,2.0,4.0,0.75444,0.4,0.12,0.67723,0.12,0.4
0.95,0.0,0.05,3.0,3.0,1.08889,0.35,0.05,0.78569,0.0,0.4
0.5454545454545454,0.0,0.45454545454545453,1.0,3.0,0.75444,0.5454545454545454,0.09090909090909091,0.7259399999999999,0.030303030303030304,0.6060606060606061
0.7894736842105263,0.0,0.21052631578947367,3.0,3.0,0.63778,0.5263157894736842,-0.15789473684210525,0.7169800000000001,0.05263157894736842,0.3157894736842105
0.45454545454545453,0.3181818181818182,0.22727272727272727,0.0,2.0,1.39222,0.3181818181818182,0.13636363636363635,0.41246000000000005,0.5,-0.045454545454545456
1.0,0.0,0.0,0.0,0.0,0.71667,0.07692307692307693,0.0,0.8448700000000001,0.3076923076923077,-0.23076923076923078
1.0,0.0,0.0,1.0,1.0,0.67889,0.0625,0.1875,0.7692100000000001,0.0625,0.1875
1.0,0.0,0.0,1.0,1.0,0.68889,0.0625,0.1875,0.7707,0.0625,0.1875
1.0,0.0,0.0,1.0,1.0,0.67889,0.47058823529411764,-0.17647058823529413,0.7825,0.058823529411764705,0.23529411764705882
0.8,0.0,0.2,1.0,2.0,0.9522200000000001,0.36,0.16,0.72625,0.2,0.32
1.0,0.0,0.0,1.0,1.0,0.68889,0.0625,0.1875,0.7707,0.0625,0.1875
1.0,0.0,0.0,1.0,1.0,0.61,0.14285714285714285,0.0,0.67984,0.14285714285714285,0.0
1.0,0.0,0.0,1.0,1.0,0.68889,0.0625,0.1875,0.7707,0.0625,0.1875
1.0,0.0,0.0,1.0,1.0,0.61556,0.14285714285714285,0.0,0.6901,0.14285714285714285,0.0
1.0,0.0,0.0,1.0,1.0,0.74556,0.4375,-0.1875,0.7078300000000001,0.0625,0.1875
1.0,0.0,0.0,0.0,0.0,0.9244399999999999,0.07692307692307693,0.0,0.879,0.07692307692307693,0.0
1.0,0.0,0.0,0.0,0.0,0.86111,0.07692307692307693,0.0,0.8495,0.07692307692307693,0.0
0.92,0.0,0.08,0.0,1.0,1.10556,0.48,0.04,0.58859,0.16,0.36
0.92,0.0,0.08,0.0,1.0,1.12222,0.48,0.04,0.63971,0.16,0.36
0.92,0.0,0.08,0.0,1.0,1.15889,0.48,0.04,0.63971,0.16,0.36
0.92,0.0,0.08,1.0,2.0,1.12222,0.48,0.04,0.64759,0.04,0.48
0.9583333333333334,0.0,0.0,2.0,2.0,1.15889,0.5,0.0,0.64759,0.041666666666666664,0.4583333333333333
0.92,0.0,0.08,0.0,1.0,1.10556,0.48,0.04,0.64853,0.16,0.36
0.92,0.0,0.08,0.0,1.0,1.10556,0.48,0.04,0.5685399999999999,0.16,0.36
0.92,0.0,0.08,1.0,2.0,1.05778,0.48,0.04,0.64759,0.04,0.48
0.92,0.0,0.08,0.0,0.0,1.10556,0.48,0.04,0.58859,0.16,0.36
0.9583333333333334,0.0,0.0,2.0,2.0,1.05778,0.5,0.0,0.64759,0.041666666666666664,0.4583333333333333
0.9583333333333334,0.0,0.0,1.0,1.0,1.10556,0.5,0.0,0.5685399999999999,0.16666666666666666,0.3333333333333333
0.8846153846153846,0.0,0.11538461538461539,1.0,1.0,0.92556,0.46153846153846156,0.07692307692307693,0.58859,0.15384615384615385,0.38461538461538464
0.56,0.0,0.44,2.0,1.0,1.00444,0.48,0.04,0.63694,0.2,0.32
0.92,0.0,0.08,0.0,0.0,1.10556,0.48,0.04,0.6208100000000001,0.16,0.36
0.5416666666666666,0.16666666666666666,0.2916666666666667,0.0,2.0,1.15778,0.4583333333333333,0.041666666666666664,0.54348,0.125,0.375
0.5416666666666666,0.0,0.4583333333333333,2.0,4.0,1.14,0.4583333333333333,0.041666666666666664,0.68011,0.16666666666666666,0.3333333333333333
0.75,0.16666666666666666,0.08333333333333333,3.0,4.0,0.9933299999999999,0.4583333333333333,0.041666666666666664,0.8253299999999999,0.625,-0.125
0.75,0.16666666666666666,0.08333333333333333,3.0,4.0,0.9933299999999999,0.4583333333333333,0.041666666666666664,0.7501899999999999,0.625,-0.125
